FID	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
 NA19707	0.0219026180368	0.0038137279698	0.0031740047616	0.0043935283280	0.0038108030495	0.0051869620730	-0.0072640457314	0.0023567946772	0.0043227360290	-0.0135984888944
 NA19711	0.0298445155192	-0.0002157366015	0.0026103277498	0.0023735697900	0.0027563001721	0.0024983848212	-0.0015915394872	0.0075709247437	0.0024192175301	-0.0052125145447
 NA19712	0.0297051664722	-0.0009626306911	0.0011628725012	0.0009048384837	0.0032337844967	0.0032812202545	0.0003860748323	0.0114840709083	-0.0038695258684	-0.0081774944599
 NA19713	0.0229505818607	0.0041665640270	0.0028343071528	0.0062553825495	-0.0008898080715	-0.0001633364448	-0.0052971474033	0.0117462253893	0.0055117734620	-0.0126846492858
 NA19716	-0.0109862854664	0.0022747775126	0.0319833945755	-0.0403415678993	-0.0062876798691	-0.0033858478450	0.0030759748991	-0.0020969306473	-0.0080525948799	0.0043326006891
 NA19717	-0.0117073247943	0.0016765310763	0.0334913689500	-0.0469448370343	-0.0071468201470	-0.0009192031457	0.0006376113110	-0.0006159099635	-0.0016999371743	0.0125148340534
 NA19719	-0.0099408386062	0.0080625520101	0.0271000570917	-0.0262575170242	-0.0091237458880	-0.0085193607210	0.0047021072765	0.0022047039485	-0.0031127973482	0.0110910266459
 NA19720	-0.0113728789453	-0.0014931264957	0.0375876813902	-0.0509180241970	-0.0014930137777	0.0009795831366	-0.0002096007068	0.0002646159379	-0.0009609091831	0.0089750198789
 NA19722	-0.0107013257270	0.0058811204601	0.0278113426550	-0.0311664630213	-0.0066149701570	-0.0031610087266	0.0004837766574	-0.0018801097409	-0.0035886128904	0.0055506852072
 NA19723	-0.0090630161680	0.0039498674530	0.0289828779501	-0.0352153647229	-0.0042769907114	0.0001582259666	0.0022957977191	-0.0022978003198	0.0015535860060	0.0010804966079
 NA19725	-0.0104790611475	0.0117608554423	0.0249521337322	-0.0185300995349	-0.0104172248359	-0.0065535732395	-0.0010747054538	-0.0002808696538	-0.0005705283634	-0.0015944429708
 NA19726	-0.0131343415352	0.0007517286084	0.0352698851740	-0.0465583058672	-0.0043150463500	0.0016749426197	0.0006668100289	0.0017988101405	-0.0007943392325	0.0045435833508
 NA19728	-0.0152248010377	-0.0117269758275	0.0468923363040	-0.0794835788589	0.0091515446298	0.0069210784522	-0.0003846507201	-0.0029563454620	-0.0041687438306	0.0012188423896
 NA19729	-0.0145144867253	-0.0109559577071	0.0476480530032	-0.0767548668675	0.0085392188173	0.0081209322807	-0.0017044090189	-0.0014816365602	-0.0037974411641	-0.0076799416493
 NA19731	-0.0153612963561	-0.0130884915072	0.0487128080937	-0.0842302249745	0.0079350692291	0.0050097717206	-0.0001516024487	-0.0005005913346	0.0062998640758	0.0066137642684
 NA19732	-0.0154395696570	-0.0125733408657	0.0498714844897	-0.0828448812260	0.0109083047448	0.0092955715325	-0.0027054083095	0.0011248940121	-0.0008967789915	0.0033549370883
 NA19734	-0.0130836507055	0.0006246106573	0.0356796743570	-0.0491132470742	0.0013357065367	0.0023877259622	0.0011188621878	0.0007544878489	-0.0077219892799	0.0099344271893
 NA19735	-0.0140345836277	-0.0091497054865	0.0439337790534	-0.0724754977105	0.0044336915837	0.0041861129392	-0.0008339040224	-0.0012779942500	0.0004475790019	0.0062424480420
 NA19740	-0.0130531373205	-0.0061160932726	0.0415402883100	-0.0609050390260	0.0067494146385	-0.0011775457169	-0.0015173223687	0.0003726568991	-0.0018627964578	-0.0004346796165
 NA19741	-0.0141068186014	-0.0080388924814	0.0444559506085	-0.0693472330924	0.0047630691312	0.0013578661491	0.0000227510905	0.0011492905699	-0.0039874164614	0.0109115012777
 NA19746	-0.0125776938248	-0.0027369280914	0.0375896371756	-0.0543406772783	0.0009930551775	-0.0024134600976	-0.0004418300844	-0.0001073764912	0.0000777851879	0.0053400641575
 NA19747	-0.0119709496052	0.0041552765930	0.0311797890846	-0.0370755039199	-0.0045087360427	-0.0013721327465	0.0008545468418	0.0020229448863	-0.0057728223029	-0.0012057550173
 NA19749	-0.0111357129506	0.0076866992248	0.0216902211854	-0.0171054400272	-0.0067702662488	0.0003470444347	0.0009906557833	0.0015879134256	0.0056644235058	-0.0021102429141
 NA19750	-0.0106133093221	0.0138037957142	0.0220501481691	-0.0121806295147	-0.0116825149417	-0.0086567263504	-0.0005998140251	0.0022119698843	-0.0113994847297	0.0132432412171
 NA19752	-0.0120100414718	0.0043909998131	0.0308757977749	-0.0362162940981	-0.0047458544215	-0.0010282674293	-0.0008739490707	-0.0032227314013	-0.0038880116054	0.0074610128696
 NA19755	-0.0116069642834	-0.0028018495273	0.0373180963530	-0.0536104692499	-0.0018104300312	0.0005796477433	-0.0000679717753	-0.0000555649393	-0.0025005871136	0.0146245558143
 NA19756	-0.0099653071115	0.0043602492543	0.0285180757179	-0.0331965456013	-0.0040431771591	-0.0029275518845	0.0027462252376	-0.0047118435170	0.0001150082092	0.0058351027917
 NA19758	-0.0136141559921	-0.0057302101714	0.0410234430514	-0.0631599419386	0.0053901728043	0.0047308989812	-0.0015799575715	0.0007243709503	0.0000298919592	-0.0018065997853
 NA19759	-0.0131839778088	-0.0049359644848	0.0394486270973	-0.0609024983577	0.0035308604998	0.0049870960536	0.0013729367492	0.0014979416954	-0.0039044440230	-0.0009243894904
 NA19761	-0.0108331982994	0.0023565558866	0.0321297123820	-0.0403233744832	-0.0052245937058	-0.0053750866693	0.0020879001416	0.0008965296893	0.0010375091253	0.0172677342948
 NA19762	-0.0105157032392	-0.0000317521331	0.0348282912734	-0.0487754917929	-0.0017312503004	0.0009879776819	0.0012266043298	-0.0016398013985	0.0003232430553	0.0101058930590
 NA19764	-0.0102165320905	0.0093471781942	0.0262640146489	-0.0224089830597	-0.0131335934734	-0.0043901953953	0.0005792853844	0.0019465267041	-0.0021698797467	-0.0083591721866
 NA19770	-0.0100768437028	0.0084890061242	0.0263460793831	-0.0249311869547	-0.0047831990150	-0.0054516440764	0.0010493487759	0.0000438934383	-0.0040865731194	-0.0018357814121
 NA19771	-0.0108142476901	0.0048401455541	0.0310614805237	-0.0357305641714	-0.0049219311491	-0.0108683757108	0.0003385725895	-0.0007222696122	-0.0020269504384	0.0060795329179
 NA19773	-0.0112404083146	0.0102051573186	0.0242576572200	-0.0211190950595	-0.0124831722582	-0.0099171124514	0.0017373424923	0.0014798676743	-0.0013970649777	0.0001999757858
 NA19774	-0.0104406550590	0.0056300104514	0.0294097124423	-0.0333093952272	-0.0039593383384	-0.0016373805378	-0.0010404678711	-0.0029752520231	0.0027863681347	0.0106689682911
 NA19776	-0.0083904749430	0.0057768912917	0.0281515234967	-0.0310096211516	-0.0087276983636	-0.0014791857221	0.0021187630794	-0.0020639105294	-0.0029333734444	0.0051324233690
 NA19777	-0.0088860952686	0.0063113080034	0.0277529357975	-0.0300319048618	-0.0097399086646	-0.0055350879487	0.0015765842218	-0.0002083345065	-0.0044816963539	0.0116234800671
 NA19779	-0.0102158312816	0.0127841387125	0.0208921966280	-0.0150877278271	-0.0132986457317	-0.0085441781382	-0.0001705892596	0.0018144785985	-0.0054750824510	0.0016143641430
 NA19780	-0.0106600778531	0.0110897070704	0.0267235295823	-0.0226432787370	-0.0121308526198	-0.0054115958305	0.0021198192724	-0.0005617739516	-0.0031498868624	0.0090114033523
 NA19782	-0.0100474801695	0.0061675537105	0.0279396052814	-0.0309033559737	-0.0077762768841	-0.0027147352249	0.0005779209341	-0.0011840780951	-0.0029784293580	-0.0012677594921
 NA19783	-0.0135774853360	-0.0036989205515	0.0405080898727	-0.0601733418665	-0.0020251287915	0.0003633369636	0.0024297291954	-0.0004079347395	0.0017184273985	0.0010406210478
 NA19785	-0.0117674464888	-0.0029315972498	0.0386832959622	-0.0555850228057	-0.0015226312907	0.0038767128575	0.0000620303686	-0.0002157649708	0.0061728154062	0.0044706481469
 NA19786	-0.0116197351010	0.0017278882289	0.0323560918245	-0.0430746707606	-0.0078925020280	-0.0037809722880	0.0016565266364	0.0003852993117	-0.0054534510581	-0.0012074545983
 NA19788	-0.0114492132548	-0.0014047692541	0.0356265384061	-0.0507484290683	-0.0024258402772	-0.0024712565823	-0.0029606833731	-0.0002566263341	-0.0071576841500	0.0044651794355
 NA19789	-0.0098260556807	0.0062396222851	0.0252278481234	-0.0301628118853	-0.0084743359242	-0.0076870704257	0.0017086766495	-0.0007275334144	0.0027028846074	0.0027488036351
 NA19792	-0.0097925282249	0.0114228792384	0.0213320431011	-0.0172573402771	-0.0121886172823	-0.0078504123337	0.0022270565806	0.0008617144716	-0.0038039657718	0.0054394826706
 NA19794	-0.0105858967532	0.0134709841520	0.0230865121442	-0.0143001269326	-0.0172516647231	-0.0061985884343	0.0035233050740	0.0002954783575	-0.0058034138664	0.0070300552126
 NA19795	-0.0101167375946	0.0056429627725	0.0292448805594	-0.0340916417204	-0.0069385909491	-0.0023055830733	0.0022693514432	-0.0014707892765	-0.0073234426337	0.0109698789124
 NA19818	0.0221773943714	0.0039387037076	0.0026284460555	0.0034833475111	0.0048017242997	0.0028861772192	-0.0043834162718	0.0183909700489	0.0097285322993	-0.0123032004145
 NA19819	0.0220469524241	0.0044966888263	0.0030009007339	0.0032564350037	0.0055033178247	0.0023163377947	-0.0043577161330	0.0029838281501	0.0034847169227	-0.0171228693749
 NA19834	0.0232992191808	0.0042256209024	0.0031459183515	0.0051152845211	0.0050023314527	0.0036708567332	-0.0009873229307	0.0070622569101	0.0081233581802	-0.0032609612755
 NA19835	0.0269987138050	0.0003831517096	0.0017949346679	0.0041640089423	0.0048307217242	0.0026150913773	-0.0127434743776	0.0093136102597	0.0075335754160	-0.0103464969300
 NA19900	0.0267561855370	0.0010150987225	0.0013648706806	0.0034240438010	0.0040820346008	0.0026951169786	-0.0019415256246	0.0050243505179	0.0044323350305	0.0023436404018
 NA19901	0.0305009572691	-0.0012283605216	0.0015879027800	-0.0001561252668	0.0014310726499	0.0002886824680	-0.0026233755576	0.0018008993280	0.0006857393126	-0.0040270999511
 NA19904	0.0262458491518	0.0014917235326	0.0029078642590	0.0028745737855	0.0040884992977	0.0014874928475	-0.0031253420776	0.0094156051989	0.0054803317158	-0.0002862554169
 NA19908	0.0298421142646	-0.0005971728175	0.0028045728082	0.0018079933258	0.0003359787232	0.0048611138207	-0.0097308171214	0.0153937818255	0.0064009298733	0.0042293669085
 NA19909	0.0292012069454	-0.0006683843041	0.0023863976447	-0.0010793078588	0.0005988548299	0.0012744960346	-0.0021488971307	0.0115406613802	0.0039315130930	-0.0048546499688
 NA19914	0.0210936051156	0.0053657682709	0.0028706526557	0.0058463673784	-0.0005569118924	0.0021464443496	-0.0033740129742	0.0110294535822	0.0078507763045	-0.0073525395458
 NA19916	0.0298292132999	-0.0007441087537	0.0009355625240	0.0018504219321	0.0024970565632	0.0028353544012	-0.0026968045149	0.0037717659181	-0.0048580467688	-0.0020860488723
 NA19917	0.0306586064472	-0.0008382551037	0.0021021048350	0.0013432528051	0.0036446794670	0.0036154298630	0.0015261154821	0.0053936294407	0.0020196607166	0.0036014272687
 NA19920	0.0307348357296	-0.0009857683669	0.0012897097039	0.0014513888643	0.0020015546458	-0.0011456280073	-0.0023898958999	0.0078613913840	0.0067628999522	-0.0082125729059
 NA19921	0.0149498104606	0.0044499316407	0.0073590845868	-0.0016095941560	0.0033496266564	0.0059005005824	-0.0023205643968	0.0013548954467	-0.0003431554592	-0.0144561130025
 NA19922	0.0212427344652	0.0048219701352	0.0040305217715	0.0046083477962	0.0049231261369	0.0025454521485	-0.0044001676784	0.0084451869702	0.0122918356109	-0.0246464744831
 NA19923	0.0170036093548	0.0083019016296	0.0031493329208	0.0069235482705	0.0013736976661	0.0039662716951	-0.0031531323174	0.0043310152569	0.0091983883861	-0.0095080535819
 NA19982	0.0292095965750	-0.0005620442432	0.0020140509789	0.0025559023081	0.0037762593350	0.0028209881861	-0.0049390483994	0.0092238029427	0.0069609417017	-0.0068702456452
 NA19984	0.0287273082016	0.0001419681231	0.0008252418369	0.0009460986006	0.0003286564589	0.0033382392620	-0.0101106550623	0.0058159590013	0.0095760643609	-0.0028948203326
 NA20126	0.0208554732880	0.0046223592797	0.0038853026923	0.0059861641067	0.0048809304399	0.0048348904345	-0.0005598023435	0.0055707747965	0.0103477035337	-0.0207889816107
 NA20127	0.0307712035021	-0.0011313942648	0.0016635436231	0.0016772614097	0.0013602994704	0.0015313017830	-0.0026755952929	0.0023581751435	0.0093681481523	0.0002718283135
 NA20276	0.0263065200827	0.0017811913035	0.0020185400099	0.0042863429877	-0.0003685011731	0.0009704081247	-0.0066010772800	0.0030390013306	0.0037883124586	-0.0039647084749
 NA20278	0.0112032644699	0.0123159757580	0.0057614878560	0.0096404043370	0.0035548081154	0.0015334765190	-0.0030705746267	0.0060802336491	0.0038129919498	-0.0028860286441
 NA20281	0.0273777363673	0.0005999210854	0.0015205017884	0.0034030353868	0.0001814988933	0.0039895996819	-0.0115918855673	0.0107620783208	-0.0059873951996	-0.0068538098330
 NA20282	0.0222794319833	0.0037014781767	0.0039247560406	0.0037382305317	0.0017688013610	0.0034683410648	-0.0019337985957	0.0050396093601	-0.0013653984091	-0.0100540073762
 NA20287	0.0267669565620	0.0009855032432	0.0022980474168	0.0027755457648	0.0004479131165	0.0015862715190	-0.0046569218145	0.0068823718241	0.0004764908002	0.0016263963448
 NA20289	0.0251154824156	0.0026637474373	0.0020339679263	0.0040189118333	0.0006427432127	0.0008920713092	-0.0050424792733	0.0110982576847	0.0056268785123	-0.0082675353087
 NA20291	0.0339766930938	-0.0031556227106	0.0003073301329	0.0003373624068	0.0012355286457	0.0001739036391	0.0050665089305	0.0084691447862	-0.0011006133483	0.0071052999728
 NA20294	0.0284578400321	0.0001489014197	0.0018576671952	0.0022514107215	0.0033934445062	0.0036037064362	-0.0099623198033	0.0093289721582	-0.0064041310343	-0.0076602409577
 NA20296	0.0243968556480	0.0017916086446	0.0030610580405	0.0042466545374	-0.0021134719247	0.0010458007077	-0.0009678502333	0.0037465397785	-0.0019493932675	-0.0155368255971
 NA20298	0.0314328250969	-0.0026372343221	0.0012150241749	0.0002584271617	0.0001066489958	0.0038986308771	-0.0062304437650	0.0117384262501	0.0022495085945	-0.0086491959735
 NA20299	0.0064571650043	-0.0047570792724	0.0223808584542	-0.0326311273236	0.0136920497920	0.0018398994818	0.0003022729067	0.0060392258652	0.0005099615958	0.0058278446354
 NA20314	-0.0137425758214	-0.0005513424556	0.0338322733032	-0.0454692869794	0.0126707957240	0.0030314574844	-0.0003583783421	0.0013900267541	0.0048947841008	-0.0063998971664
 NA20317	0.0218246563614	0.0053756163566	0.0032051959252	0.0047814127426	-0.0006154040286	0.0020734608639	-0.0017943980210	0.0098098272042	0.0043814132702	-0.0205574789123
 NA20320	0.0291879494264	-0.0013322032693	0.0020857497029	0.0010471976223	0.0023478914615	0.0019299680486	-0.0081763373369	0.0127054010713	0.0065627855118	-0.0004320635189
 NA20332	0.0248006105821	0.0023484774874	0.0023117951407	0.0038007127402	0.0011573879509	0.0014194533056	-0.0122704832379	0.0129059943229	0.0064610519074	-0.0033977931646
 NA20334	0.0186125836988	0.0070638144686	0.0036225739666	0.0059849724922	0.0040879554617	0.0035929693872	-0.0033219721275	0.0078520524376	0.0131849429643	-0.0134924303219
 NA20339	0.0286397910702	-0.0013397992042	0.0035105689978	-0.0023683021351	0.0001489207088	0.0021901559452	-0.0039588180939	0.0065019873782	-0.0029524540509	-0.0069733232981
 NA20340	0.0276878574892	0.0002780971252	0.0021799387230	0.0029540796549	0.0008717187718	0.0018288273294	-0.0072297719032	0.0142779178177	0.0012946473705	-0.0002354223337
 NA20342	0.0166851638113	0.0072999775173	0.0052448837110	0.0072401088399	0.0010347876405	-0.0014562114236	-0.0063204042794	0.0088967149067	0.0033034795976	-0.0011739139707
 NA20346	0.0269804460888	-0.0000948687909	0.0023637657482	0.0026434330475	0.0016659463019	0.0018226443098	0.0012694189952	0.0112003896050	-0.0036597531118	-0.0090000127055
 NA20348	0.0275538022893	0.0002550207799	0.0017560421512	0.0030772157692	0.0028959742943	0.0014993319001	0.0006514302659	0.0039729955855	0.0033727946283	-0.0039222965640
 NA20351	0.0196488116759	0.0055074013953	0.0033659101484	0.0059447023899	0.0001907565390	0.0023338619065	-0.0103948071665	0.0138634786624	0.0000254579516	-0.0090853649369
 NA20356	0.0289872537425	-0.0002100419894	0.0013022533907	0.0015254720632	-0.0003097126757	-0.0049956774417	-0.0035951158775	0.0035007911567	0.0013507705237	-0.0095301277952
 NA20357	0.0298468121078	-0.0012668115395	0.0010131777408	0.0010583264300	0.0012420845663	0.0023256157350	-0.0089487065322	0.0093748234659	-0.0024515442009	-0.0086105228297
 NA20359	0.0234851904421	0.0032252449249	0.0042303304355	0.0036808254793	0.0032512262972	0.0057695050720	-0.0019438424502	0.0060788990495	0.0016483416326	-0.0269226319777
 NA20412	0.0239006054945	0.0018063563434	0.0038659321179	0.0005654170799	0.0039249071790	0.0025519813360	-0.0044101653705	0.0118697609471	0.0115192791248	-0.0090863549425
 NA20502	-0.0106102724163	0.0267843108823	0.0064818340271	0.0183622910821	-0.0287967765706	-0.0191304759403	-0.0002205125777	0.0037738074800	0.0002254647593	-0.0065742065937
 NA20503	-0.0108463068907	0.0269689474481	0.0077058353988	0.0185942912172	-0.0246549167727	-0.0173977794155	-0.0022255259772	0.0029422697626	-0.0017066045144	-0.0040639442516
 NA20504	-0.0108263794059	0.0261658557492	0.0070696765605	0.0175977264545	-0.0288533633459	-0.0174941435554	0.0005065169290	0.0014146687449	0.0099108803755	0.0016136348788
 NA20505	-0.0103766778359	0.0275516386108	0.0088350469112	0.0185330173535	-0.0232409812448	-0.0185363217271	-0.0024945050032	0.0020389571267	0.0011876260991	-0.0080929603171
 NA20506	-0.0108766349811	0.0263638955521	0.0067417843163	0.0182071051368	-0.0269039732150	-0.0202920640956	-0.0024973920461	0.0014838276639	0.0154973835654	-0.0070515728043
 NA20507	-0.0105737484054	0.0268448903368	0.0067477804160	0.0180869527900	-0.0262116171545	-0.0133179561423	0.0000011103728	0.0011888372356	-0.0035765047462	-0.0068629253064
 NA20508	-0.0105720768342	0.0267893331435	0.0066182440101	0.0168488303110	-0.0266139452746	-0.0193539083194	0.0000857240265	0.0001608766506	0.0017872159808	-0.0099171919021
 NA20509	-0.0103041100449	0.0269315044592	0.0072531112579	0.0176000547992	-0.0294884835840	-0.0218104502482	-0.0006855442450	0.0023677614402	-0.0004064886696	0.0084016325751
 NA20510	-0.0104760912749	0.0265314109623	0.0074281026936	0.0179678363638	-0.0250089204417	-0.0182892433549	-0.0000032398509	0.0023675209101	-0.0046469145265	0.0011372907388
 NA20511	-0.0106677049838	0.0264760395471	0.0072987229577	0.0175364723312	-0.0285720769218	-0.0156005047903	0.0028054247518	0.0040428215497	0.0100438819474	-0.0090514663020
 NA20512	-0.0107671073967	0.0267500949106	0.0078446794395	0.0187914335418	-0.0303267184041	-0.0182937591161	0.0029617061241	0.0045463690189	-0.0063297079220	-0.0001066306811
 NA20513	-0.0106067367206	0.0261613140101	0.0069807496666	0.0186402377678	-0.0301845700968	-0.0207840339435	0.0015226892010	0.0038379809215	0.0124277192341	-0.0097354929473
 NA20514	-0.0108332682550	0.0265516673273	0.0065910161805	0.0184345586643	-0.0277338464133	-0.0191492166165	-0.0006103481367	0.0009085098973	-0.0045454618348	0.0021196962312
 NA20515	-0.0107135632234	0.0268460638620	0.0075316401040	0.0178804902363	-0.0250695373326	-0.0158176725844	-0.0006658571354	0.0038505884917	-0.0007314847538	-0.0015015275694
 NA20516	-0.0109360220166	0.0263341066449	0.0070894996590	0.0193417643291	-0.0314295059389	-0.0166730036282	0.0002071127291	0.0055459868104	0.0011973929632	-0.0063877436817
 NA20517	-0.0107745260855	0.0270063238422	0.0085891136008	0.0187218302785	-0.0270049630787	-0.0204543096032	0.0012382374509	0.0005616180729	-0.0014638156461	0.0029098045040
 NA20518	-0.0105793382249	0.0269227602968	0.0085978906069	0.0177591690007	-0.0245454033184	-0.0180922876716	0.0013752890091	0.0057391296449	-0.0000705145717	-0.0026292628858
 NA20519	-0.0103551001732	0.0267083503264	0.0073274350063	0.0188266314411	-0.0294793683924	-0.0194143452129	-0.0028303211904	0.0011036097156	-0.0035272060226	-0.0059591926935
 NA20520	-0.0104756849272	0.0264611116697	0.0076742053467	0.0203678414975	-0.0272841977322	-0.0167503811970	-0.0016106116054	0.0032613089486	-0.0006692755157	0.0024847953814
 NA20521	-0.0103622397985	0.0275388738013	0.0068501140085	0.0184416151935	-0.0300529685985	-0.0224233702223	-0.0001260509851	0.0039140093866	-0.0050592343926	0.0070734960242
 NA20522	-0.0106660324862	0.0266416796542	0.0079152297520	0.0169832223467	-0.0281060290476	-0.0204130344115	0.0015084345380	0.0049758924186	-0.0113906524664	-0.0052639760639
 NA20524	-0.0107124467723	0.0266198696560	0.0078522712538	0.0201803357431	-0.0230530198727	-0.0152220666477	-0.0001235860720	0.0026477677266	-0.0039076846871	0.0107802576693
 NA20525	-0.0104286742091	0.0270698248533	0.0063682696220	0.0196571070559	-0.0289438736753	-0.0197091600528	0.0001025744319	0.0029553863265	0.0015335505134	-0.0080198202041
 NA20527	-0.0106521359068	0.0269458908499	0.0080696052457	0.0174363869672	-0.0243113854027	-0.0192047847133	0.0007704663784	0.0033814288835	0.0018919703133	-0.0004959153693
 NA20528	-0.0105158746551	0.0262677568954	0.0071139058742	0.0192712478411	-0.0295054010585	-0.0193648658698	-0.0016316782909	0.0052065806558	0.0091736816531	0.0076852477243
 NA20529	-0.0101955994168	0.0268022492756	0.0081648583414	0.0190093361740	-0.0313590280435	-0.0201812691083	-0.0002228619347	0.0011532998237	0.0039228545324	0.0027027270057
 NA20530	-0.0106168915518	0.0266780247860	0.0086861437374	0.0187885070499	-0.0244813501642	-0.0182602008403	0.0015374589639	0.0002447589112	0.0072710340832	0.0046812775123
 NA20531	-0.0106851213968	0.0266826448435	0.0074301350342	0.0192261259973	-0.0298153570215	-0.0172534834192	-0.0014432880600	0.0014947889102	0.0010356443185	0.0068473024581
 NA20532	-0.0105231874089	0.0266323472194	0.0077532535625	0.0185275956179	-0.0330295207102	-0.0181970550991	-0.0004686114111	0.0027317467644	-0.0024843198000	0.0064935240978
 NA20533	-0.0105846622286	0.0272861279919	0.0077287687936	0.0176879249290	-0.0319154576926	-0.0175747929848	0.0019902122773	0.0028362684528	0.0069289627324	-0.0069512759199
 NA20534	-0.0105648750903	0.0270523164213	0.0075502648452	0.0183521019222	-0.0294609371420	-0.0151553024455	0.0015502220792	0.0033115242965	0.0004878698807	-0.0040296434489
 NA20535	-0.0106407874619	0.0271957697279	0.0088918984499	0.0191819431651	-0.0254987488312	-0.0178611713905	-0.0013996764687	0.0033746317313	0.0010936812171	-0.0017476907574
 NA20536	-0.0104092246256	0.0267753049409	0.0078336095519	0.0184902613582	-0.0266230422322	-0.0170216492573	-0.0020642790334	0.0019708797888	-0.0093467992057	-0.0126292556254
 NA20538	-0.0102295390084	0.0267494921584	0.0083680891264	0.0183010241302	-0.0316667694093	-0.0230241987463	-0.0005638516756	0.0055872214172	-0.0098116113942	0.0070881129674
 NA20539	-0.0104237509229	0.0269919278111	0.0074910034567	0.0178366489463	-0.0305623517367	-0.0217833269954	0.0019248136417	0.0016236333127	-0.0028518974514	-0.0111194474742
 NA20540	-0.0107267331632	0.0273008013575	0.0082543944734	0.0178822741504	-0.0271429291784	-0.0163684469930	0.0029695784738	0.0027915369713	-0.0014715663167	-0.0000410021893
 NA20541	-0.0104663066967	0.0268811990129	0.0086425814454	0.0190483480770	-0.0269583676400	-0.0196178729801	0.0006436597135	0.0057324099987	0.0170827128989	-0.0086392519100
 NA20542	-0.0106547717891	0.0262327367726	0.0078672508733	0.0196796372884	-0.0274800241307	-0.0160647811781	0.0010668795288	0.0037729794693	0.0038904854209	-0.0047922568889
 NA20543	-0.0103160580894	0.0270567787307	0.0082017379662	0.0191317421507	-0.0293718353434	-0.0194035195186	-0.0001326269707	-0.0005888725173	0.0061801189216	-0.0130514281836
 NA20544	-0.0105208743672	0.0267935595778	0.0071992963491	0.0185333605667	-0.0271909878569	-0.0183022404005	0.0024593455566	0.0019800777738	0.0052184900880	-0.0048634508263
 NA20581	-0.0105963196413	0.0272636581880	0.0074399141011	0.0186485722286	-0.0273087013376	-0.0214219054642	-0.0011767404273	0.0044813721388	0.0017516108196	0.0027411153004
 NA20582	-0.0104889547882	0.0270745173970	0.0081183455388	0.0187917877244	-0.0246781908625	-0.0182233334107	0.0008940635116	-0.0003818004013	0.0051342512959	-0.0013057682624
 NA20585	-0.0105472584027	0.0266058045923	0.0089892094150	0.0197126528922	-0.0269755179133	-0.0174726053386	-0.0006802048521	0.0064772799540	0.0008286030415	-0.0017534164373
 NA20586	-0.0103802212400	0.0274299233962	0.0079678014074	0.0188334458234	-0.0293301787026	-0.0187925402385	-0.0008075890137	0.0006903812071	-0.0063937562664	-0.0006582321195
 NA20587	-0.0105289824479	0.0269900359292	0.0067516761020	0.0200892475722	-0.0248786747543	-0.0159098449207	0.0007762239630	0.0009279452478	-0.0031121719699	0.0010113021541
 NA20588	-0.0105292583121	0.0269460966660	0.0069786299917	0.0195177061420	-0.0279001036197	-0.0177610420664	0.0005051640035	0.0055313895066	0.0035720345916	-0.0207239110681
 NA20589	-0.0103294325091	0.0265396083103	0.0072176351984	0.0187310497033	-0.0299094313307	-0.0210495695667	-0.0013589445080	-0.0003055359674	0.0000511148538	-0.0054000182239
 NA20752	-0.0104236334423	0.0269721053861	0.0066148951073	0.0181105622660	-0.0296222216397	-0.0230417391562	0.0008839952121	0.0019426137899	-0.0023729746364	0.0025876408312
 NA20753	-0.0103745751862	0.0262842273256	0.0073896884345	0.0196855394234	-0.0276105319589	-0.0190139851910	-0.0019984763443	-0.0017262375355	-0.0001752714494	0.0070142174969
 NA20754	-0.0104114045726	0.0264492180699	0.0081376951229	0.0178201829185	-0.0278893981505	-0.0182456462182	0.0000748607462	0.0024296652708	-0.0013818618003	0.0043210363950
 NA20755	-0.0104520506271	0.0276254160737	0.0067147524562	0.0187894575804	-0.0278817405874	-0.0198764258953	-0.0011668294828	0.0050462437341	0.0042198830740	-0.0011409629151
 NA20756	-0.0103476835542	0.0264664370854	0.0074592075333	0.0192211612484	-0.0251318710827	-0.0167175050489	-0.0001690053978	0.0034265209686	-0.0085688299506	0.0060165051601
 NA20757	-0.0102130961682	0.0264246345921	0.0073796449640	0.0192339161876	-0.0273606939616	-0.0217218049466	0.0007909064165	0.0029350937265	-0.0068288514366	0.0027664899327
 NA20758	-0.0103153930865	0.0268875431644	0.0057338394936	0.0186583376105	-0.0236265015087	-0.0167671165219	0.0004649484034	0.0049678662758	0.0006928236162	-0.0047644989910
 NA20759	-0.0106417408864	0.0270528099400	0.0074584072553	0.0186527648965	-0.0280099486003	-0.0169472142824	0.0015504809409	0.0028222765504	-0.0002678513742	-0.0074369418160
 NA20760	-0.0107253686864	0.0265566792701	0.0079720080395	0.0197467367644	-0.0223409910384	-0.0148841131419	0.0003475226504	-0.0012379369028	0.0128094024772	-0.0081348786552
 NA20761	-0.0106223523527	0.0267571417105	0.0067339838917	0.0189904201228	-0.0265802707864	-0.0168556332714	-0.0005818368296	0.0054720439000	0.0016028079910	0.0018699562593
 NA20762	-0.0102754396034	0.0272192664092	0.0065454061007	0.0194656129176	-0.0297009755863	-0.0177484217060	0.0000660141748	0.0015206009659	-0.0029987407673	0.0034756373749
 NA20763	-0.0108913821755	0.0268971576137	0.0074022576960	0.0197928888193	-0.0248995362050	-0.0165067393104	0.0007369165821	0.0008692691743	-0.0019360239313	0.0037353229402
